% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=2, Sun Sep 21 18:45:50 2025, <python>{}</python>
1 16 0.20366135332601717 1.0000458343836967 8009.183060437573 8.0091830604375727e+03 8070.259799769646 8752.261879955215   
2 32 0.18626692981266654 1.2244960414650583 8003.241047502306 8.0032410475023062e+03 8034.3731493885825 8045.784374473875   
3 48 0.1865356209792572 1.267700843191498 1009.7315460138598 1.0097315460138598e+03 8036.376274834659 9618.205977409   
4 64 0.19566527143369553 1.31510083456767 1009.7315460138598 1.0759198025381279e+03 8103.654030777891 11882.358336863532   
5 80 0.20282984676299873 1.4272204923240919 1009.7315460138598 1.0223233939504606e+03 8028.548917979558 9968.24488713923   
6 96 0.20558644944504234 1.5277294472409626 1009.0451742081746 1.0090451742081746e+03 8017.230352598151 10317.784920270573   
7 112 0.2048976656820082 1.5864733122118995 1009.0451742081746 1.0295720418554040e+03 1085.4204101169714 9685.376700274264   
8 128 0.20184767566375544 1.653757085543593 1009.0451742081746 1.0514309500177951e+03 8009.866439559502 8574.647536802238   
9 144 0.19870111340940588 1.685508900631343 1009.0451742081746 1.0153655247767387e+03 1142.5874204627523 10099.527773702473   
10 160 0.19155187888658984 1.7499878861206621 1009.0451742081746 1.0316741427034153e+03 1076.4827612149547 10057.378965955122   
11 176 0.18902340603393883 1.8160395445016284 1009.0451742081746 1.0207046029860072e+03 1074.1395375491534 8943.205683929777   
12 192 0.18721796223416023 1.8011218844902461 1009.0451742081746 1.0251358586098761e+03 1133.874927777551 8527.388635233096   
13 208 0.18128690847016266 1.915365713291486 1009.0451742081746 1.0219849218847011e+03 1072.4845882471598 9830.179283598914   
14 224 0.1757535077477039 2.1180941212168385 1004.1134615351856 1.0041134615351856e+03 1118.124114638986 10308.362053897763   
15 240 0.17951520461755058 2.2120212920972135 1004.1134615351856 1.0056332319803630e+03 1089.574744490277 8875.907908172887   
16 256 0.177412946452974 2.269363303568469 1004.1134615351856 1.0401451533422112e+03 8064.322699029437 9444.519968476743   
17 272 0.15952839015082773 2.273635148498667 1004.1134615351856 1.0135501062519664e+03 1061.7937093297396 9142.36143684798   
18 288 0.15042475850319612 2.318704111181823 1004.1134615351856 1.0156670501306240e+03 1060.9776671223185 9557.227356053827   
19 304 0.14652678550341008 2.318687658080534 1004.1134615351856 1.0087742826014767e+03 1051.150665535988 8996.399788194492   
20 320 0.14086493423441143 2.461205564800863 1004.1134615351856 1.0047777788184112e+03 1060.866916696612 10292.158373434464   
21 336 0.13117518931972566 2.464569327463061 1002.2452754684086 1.0022452754684086e+03 1055.9248775070337 10430.872507957583   
22 352 0.12489091433257136 2.532936716542724 1002.2452754684086 1.0158974930796276e+03 1046.9108003269757 9577.233868441863   
23 368 0.12032227381927472 2.678888800419835 1002.2452754684086 1.0129545866805631e+03 1051.6015427957611 9940.281408498962   
24 384 0.1098618329495981 2.7823859838210607 1002.2452754684086 1.0151854911445611e+03 1044.0366194342535 9754.791282241344   
25 400 0.10805028208523947 2.902303560007884 1002.2452754684086 1.0082603903319456e+03 1033.518564414052 9568.45281782335   
26 416 0.10624004762667073 2.9529495371974313 1002.2452754684086 1.0072470878258482e+03 1056.982197335193 10023.364989999563   
27 432 0.11313937165240966 3.1524867903999496 1002.2452754684086 1.0032555991242650e+03 1012.334012680489 1039.069868494682   
28 448 0.11229108783129656 3.2368597383660846 1002.2452754684086 1.0059686368157068e+03 1029.0792513820293 9687.047602558756   
