% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=42, Sun Sep 28 16:30:16 2025
1 8 0.20714473263197358 1.0000375007031337 1.0 1.0 1.0000125000781253 1.0000250003125026 1.0000375007031337
2 16 0.2550030986335897 1.131268399498566 0.9150567313994025 0.9150567313994025 0.9306054396505894 1.0025991975476718 1.131268399498566
3 24 0.33398878976008745 1.340788085787074 0.8913548217261382 0.8913548217261382 0.9077370462894004 0.9508528345307434 1.340788085787074
4 32 0.389553768980067 1.3896290973849839 0.8647959237653673 0.8647959237653673 0.8973412490142684 0.929206246576052 1.3896290973849839
5 40 0.35719429437720995 1.4151959868818211 0.7119697291282564 0.7119697291282564 0.8390717228066975 1.0439912666542037 1.4151959868818211
6 48 0.3020689472052789 1.2836746100119292 0.6663581426485514 0.6663581426485514 0.8306516805382569 1.1178160129703785 1.2836746100119292
7 56 0.2859678672247167 1.1535603781900228 0.6492433425626528 0.6492433425626528 0.7870453422743333 1.0851855266236152 1.1535603781900228
8 64 0.2609223632068206 1.144955154384285 0.6411817200392631 0.6411817200392631 0.7291636773737685 1.0179264897373426 1.144955154384285
9 72 0.3193754506494653 1.1619029388267188 0.5567584322172291 0.5567584322172291 0.7411609639533113 0.9666705257181792 1.1619029388267188
10 80 0.3271363195313964 1.4398741315481958 0.532699136934088 0.532699136934088 0.6959134271239015 0.9473980828649979 1.4398741315481958
11 88 0.28333567512552926 1.422412003406412 0.5071566081976583 0.5071566081976583 0.687721594918709 0.925209469755614 1.422412003406412
12 96 0.22329494596509394 1.3444958564404774 0.45297755451888877 0.45297755451888877 0.6652384435792255 0.9198533652063147 1.3444958564404774
13 104 0.19597572724081952 1.2907605208156792 0.3924660426217905 0.3924660426217905 0.6676220446806219 0.8717846302152977 1.2907605208156792
14 112 0.15636327962090676 1.3223928497153645 0.37012225971273705 0.37012225971273705 0.6524909413956324 0.8162345348304212 1.3223928497153645
15 120 0.1597923880076416 1.2961139892685511 0.3218703324114228 0.3218703324114228 0.6324748971706171 0.8503898460674761 1.2961139892685511
16 128 0.13170531840925837 1.2354616927669992 0.32254128008745564 0.32254128008745564 0.6061169512960823 0.9361840164406169 1.2354616927669992
17 136 0.11569185472858914 1.2087348640568778 0.31130593673899104 0.31130593673899104 0.5899505594793477 0.8506317195306259 1.2087348640568778
18 144 0.10280242434133739 1.1234050120486339 0.3177057827051584 0.3177057827051584 0.5509266824571133 0.8411822179659045 1.1234050120486339
19 152 0.09696045103430054 1.0752814858828215 0.2845188823455628 0.2845188823455628 0.5487880362015677 0.806074562120569 1.0752814858828215
20 160 0.09705350319633715 1.0214490400607474 0.286527184094756 0.286527184094756 0.5317106719010573 0.7825496820954169 1.0214490400607474
21 168 0.08710125309246064 1.0374995878157631 0.2905532406578737 0.2905532406578737 0.5405736063974664 0.7421515418457797 1.0374995878157631
22 176 0.07340809397094569 0.9782274597437938 0.3009718208670524 0.3009718208670524 0.5326364411582154 0.7518839555067885 0.9782274597437938
23 184 0.06291336006614374 0.9328800977874327 0.29786159634656667 0.29786159634656667 0.5135185967903203 0.7153453670360385 0.9328800977874327
24 192 0.05853548778551242 0.9059069504443129 0.29543847035714993 0.29543847035714993 0.5040272877401255 0.6413103424990615 0.9059069504443129
25 200 0.04876509772563529 0.8724325880122009 0.2995310960225578 0.2995310960225578 0.49630187370714135 0.5915622190478187 0.8724325880122009
